Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
20,Seeker_C,Company_A,False,False,Company_A,4
20,Seeker_D,Company_D,False,False,Company_D,1
20,Seeker_E,Company_E,False,False,Company_E,2
21,Seeker_A,Company_B,False,False,Company_B,3
21,Seeker_B,Company_C,False,False,Company_C,5
21,Seeker_C,Company_A,False,False,Company_A,4
21,Seeker_D,Company_D,False,False,Company_D,1
21,Seeker_E,Company_E,False,False,Company_E,2
22,Seeker_A,Company_B,False,False,Company_B,3
22,Seeker_B,Company_C,False,False,Company_C,5
22,Seeker_C,Company_A,False,False,Company_A,4
22,Seeker_D,Company_D,False,False,Company_D,1
22,Seeker_E,Company_E,False,False,Company_E,2
23,Seeker_A,Company_A,False,False,Company_A,2
23,Seeker_B,Company_B,False,False,Company_B,3
23,Seeker_C,Unmatched,False,False,Unmatched,-
23,Seeker_D,Company_D,False,False,Company_D,1
23,Seeker_E,Company_E,False,False,Company_E,2
24,Seeker_A,Company_C,False,False,Company_C,5
24,Seeker_B,Company_B,False,False,Company_B,3
24,Seeker_C,Company_A,False,False,Company_A,4
24,Seeker_D,Company_D,False,False,Company_D,1
24,Seeker_E,Company_E,False,False,Company_E,2
25,Seeker_A,Company_B,False,True,Company_B,3
25,Seeker_B,Company_E,False,True,Company_E,1
25,Seeker_C,Company_A,False,True,Company_A,4
25,Seeker_D,Company_D,False,True,Company_D,1
25,Seeker_E,Company_C,False,True,Company_C,3
26,Seeker_A,Company_A,False,False,Company_A,2
26,Seeker_B,Company_B,False,False,Company_B,3
26,Seeker_C,Unmatched,False,False,Unmatched,-
26,Seeker_D,Company_D,False,False,Company_D,1
26,Seeker_E,Company_E,False,False,Company_E,2
27,Seeker_A,Company_B,False,False,Company_B,3
27,Seeker_B,Company_C,False,False,Company_C,5
27,Seeker_C,Company_A,False,False,Company_A,4
27,Seeker_D,Company_D,False,False,Company_D,1
27,Seeker_E,Company_E,False,False,Company_E,2
28,Seeker_A,Company_B,False,False,Company_B,3
28,Seeker_B,Unmatched,False,False,Unmatched,-
28,Seeker_C,Company_A,False,False,Company_A,4
28,Seeker_D,Company_D,False,False,Company_D,1
28,Seeker_E,Company_E,False,False,Company_E,2
29,Seeker_A,Company_E,False,False,Company_E,4
29,Seeker_B,Company_B,False,False,Company_B,3
29,Seeker_C,Company_A,False,False,Company_A,4
29,Seeker_D,Company_D,False,False,Company_D,1
29,Seeker_E,Company_C,False,False,Company_C,3
30,Seeker_A,Company_A,False,True,Company_A,2
30,Seeker_B,Company_E,False,True,Company_E,1
30,Seeker_C,Company_B,False,True,Company_B,5
30,Seeker_D,Company_D,False,True,Company_D,1
30,Seeker_E,Company_C,False,True,Company_C,3
31,Seeker_A,Company_A,False,False,Company_A,2
31,Seeker_B,Company_C,False,False,Company_C,5
31,Seeker_C,Company_B,False,False,Company_B,5
31,Seeker_D,Company_D,False,False,Company_D,1
31,Seeker_E,Company_E,False,False,Company_E,2
32,Seeker_A,Company_B,False,False,Company_B,3
32,Seeker_B,Company_C,False,False,Company_C,5
32,Seeker_C,Company_A,False,False,Company_A,4
32,Seeker_D,Company_D,False,False,Company_D,1
32,Seeker_E,Company_E,False,False,Company_E,2
33,Seeker_A,Company_B,False,False,Company_B,3
33,Seeker_B,Unmatched,False,False,Unmatched,-
33,Seeker_C,Company_A,False,False,Company_A,4
33,Seeker_D,Company_D,False,False,Company_D,1
33,Seeker_E,Company_E,False,False,Company_E,2
34,Seeker_A,Company_B,False,False,Company_B,3
34,Seeker_B,Unmatched,False,False,Unmatched,-
34,Seeker_C,Company_A,False,False,Company_A,4
34,Seeker_D,Company_D,False,False,Company_D,1
34,Seeker_E,Company_E,False,False,Company_E,2
35,Seeker_A,Company_B,False,False,Company_B,3
35,Seeker_B,Company_C,False,False,Company_C,5
35,Seeker_C,Company_A,False,False,Company_A,4
35,Seeker_D,Company_D,False,False,Company_D,1
35,Seeker_E,Company_E,False,False,Company_E,2
36,Seeker_A,Company_E,False,False,Company_E,4
36,Seeker_B,Unmatched,False,False,Unmatched,-
36,Seeker_C,Company_A,False,False,Company_A,4
36,Seeker_D,Company_D,False,False,Company_D,1
36,Seeker_E,Company_C,False,False,Company_C,3
37,Seeker_A,Company_A,False,False,Company_A,2
37,Seeker_B,Company_B,False,False,Company_B,3
37,Seeker_C,Unmatched,False,False,Unmatched,-
37,Seeker_D,Company_D,False,False,Company_D,1
37,Seeker_E,Company_C,False,False,Company_C,3
38,Seeker_A,Company_A,False,False,Company_A,2
38,Seeker_B,Company_C,False,False,Company_C,5
38,Seeker_C,Company_B,False,False,Company_B,5
38,Seeker_D,Company_D,False,False,Company_D,1
38,Seeker_E,Company_E,False,False,Company_E,2
39,Seeker_A,Company_B,False,False,Company_B,3
39,Seeker_B,Company_C,False,False,Company_C,5
39,Seeker_C,Company_A,False,False,Company_A,4
39,Seeker_D,Company_D,False,False,Company_D,1
39,Seeker_E,Company_E,False,False,Company_E,2
40,Seeker_A,Company_A,False,False,Company_A,2
40,Seeker_B,Company_C,False,False,Company_C,5
40,Seeker_C,Company_B,False,False,Company_B,5
40,Seeker_D,Company_D,False,False,Company_D,1
40,Seeker_E,Company_E,False,False,Company_E,2
41,Seeker_A,Company_C,False,False,Company_C,5
41,Seeker_B,Company_B,False,False,Company_B,3
41,Seeker_C,Company_A,False,False,Company_A,4
41,Seeker_D,Company_D,False,False,Company_D,1
41,Seeker_E,Company_E,False,False,Company_E,2
42,Seeker_A,Company_B,False,False,Company_B,3
42,Seeker_B,Company_C,False,False,Company_C,5
42,Seeker_C,Company_A,False,False,Company_A,4
42,Seeker_D,Company_D,False,False,Company_D,1
42,Seeker_E,Company_E,False,False,Company_E,2
43,Seeker_A,Company_A,False,False,Company_A,2
43,Seeker_B,Company_B,False,False,Company_B,3
43,Seeker_C,Company_E,False,False,Company_E,3
43,Seeker_D,Company_D,False,False,Company_D,1
43,Seeker_E,Company_C,False,False,Company_C,3
44,Seeker_A,Company_E,False,False,Company_E,4
44,Seeker_B,Company_B,False,False,Company_B,3
44,Seeker_C,Company_A,False,False,Company_A,4
44,Seeker_D,Company_D,False,False,Company_D,1
44,Seeker_E,Company_C,False,False,Company_C,3
45,Seeker_A,Company_B,False,False,Company_B,3
45,Seeker_B,Company_C,False,False,Company_C,5
45,Seeker_C,Company_A,False,False,Company_A,4
45,Seeker_D,Company_D,False,False,Company_D,1
45,Seeker_E,Company_E,False,False,Company_E,2
46,Seeker_A,Company_B,False,True,Company_B,3
46,Seeker_B,Company_E,False,True,Company_E,1
46,Seeker_C,Company_A,False,True,Company_A,4
46,Seeker_D,Company_D,False,True,Company_D,1
46,Seeker_E,Company_C,False,True,Company_C,3
47,Seeker_A,Company_B,False,False,Company_B,3
47,Seeker_B,Company_C,False,False,Company_C,5
47,Seeker_C,Company_A,False,False,Company_A,4
47,Seeker_D,Company_D,False,False,Company_D,1
47,Seeker_E,Company_E,False,False,Company_E,2
48,Seeker_A,Company_B,False,False,Company_B,3
48,Seeker_B,Company_C,False,False,Company_C,5
48,Seeker_C,Company_A,False,False,Company_A,4
48,Seeker_D,Company_D,False,False,Company_D,1
48,Seeker_E,Company_E,False,False,Company_E,2
49,Seeker_A,Company_B,False,False,Company_B,3
49,Seeker_B,Company_C,False,False,Company_C,5
49,Seeker_C,Company_A,False,False,Company_A,4
49,Seeker_D,Company_D,False,False,Company_D,1
49,Seeker_E,Company_E,False,False,Company_E,2
50,Seeker_A,Company_B,False,False,Company_B,3
50,Seeker_B,Company_C,False,False,Company_C,5
50,Seeker_C,Company_A,False,False,Company_A,4
50,Seeker_D,Company_D,False,False,Company_D,1
50,Seeker_E,Company_E,False,False,Company_E,2
51,Seeker_A,Company_B,False,False,Company_B,3
51,Seeker_B,Company_C,False,False,Company_C,5
51,Seeker_C,Company_A,False,False,Company_A,4
51,Seeker_D,Company_D,False,False,Company_D,1
51,Seeker_E,Company_E,False,False,Company_E,2
52,Seeker_A,Company_B,False,False,Company_B,3
52,Seeker_B,Unmatched,False,False,Unmatched,-
52,Seeker_C,Company_A,False,False,Company_A,4
52,Seeker_D,Company_D,False,False,Company_D,1
52,Seeker_E,Company_E,False,False,Company_E,2
53,Seeker_A,Company_B,False,False,Company_B,3
53,Seeker_B,Unmatched,False,False,Unmatched,-
53,Seeker_C,Company_A,False,False,Company_A,4
53,Seeker_D,Company_D,False,False,Company_D,1
53,Seeker_E,Company_E,False,False,Company_E,2
54,Seeker_A,Company_B,False,True,Company_B,3
54,Seeker_B,Company_E,False,True,Company_E,1
54,Seeker_C,Company_A,False,True,Company_A,4
54,Seeker_D,Company_D,False,True,Company_D,1
54,Seeker_E,Company_C,False,True,Company_C,3
55,Seeker_A,Company_B,False,False,Company_B,3
55,Seeker_B,Company_C,False,False,Company_C,5
55,Seeker_C,Company_A,False,False,Company_A,4
55,Seeker_D,Company_D,False,False,Company_D,1
55,Seeker_E,Company_E,False,False,Company_E,2
56,Seeker_A,Company_B,False,False,Company_B,3
56,Seeker_B,Company_C,False,False,Company_C,5
56,Seeker_C,Company_A,False,False,Company_A,4
56,Seeker_D,Company_D,False,False,Company_D,1
56,Seeker_E,Company_E,False,False,Company_E,2
57,Seeker_A,Company_B,False,False,Company_B,3
57,Seeker_B,Company_C,False,False,Company_C,5
57,Seeker_C,Company_A,False,False,Company_A,4
57,Seeker_D,Company_D,False,False,Company_D,1
57,Seeker_E,Company_E,False,False,Company_E,2
58,Seeker_A,Company_A,False,False,Company_A,2
58,Seeker_B,Company_B,False,False,Company_B,3
58,Seeker_C,Unmatched,False,False,Unmatched,-
58,Seeker_D,Company_D,False,False,Company_D,1
58,Seeker_E,Company_E,False,False,Company_E,2
59,Seeker_A,Company_B,False,False,Company_B,3
59,Seeker_B,Company_C,False,False,Company_C,5
59,Seeker_C,Company_A,False,False,Company_A,4
59,Seeker_D,Company_D,False,False,Company_D,1
59,Seeker_E,Company_E,False,False,Company_E,2
60,Seeker_A,Company_B,False,False,Company_B,3
60,Seeker_B,Unmatched,False,False,Unmatched,-
60,Seeker_C,Company_A,False,False,Company_A,4
60,Seeker_D,Company_D,False,False,Company_D,1
60,Seeker_E,Company_E,False,False,Company_E,2
61,Seeker_A,Company_B,False,False,Company_B,3
61,Seeker_B,Company_C,False,False,Company_C,5
61,Seeker_C,Company_A,False,False,Company_A,4
61,Seeker_D,Company_D,False,False,Company_D,1
61,Seeker_E,Company_E,False,False,Company_E,2
62,Seeker_A,Company_B,False,False,Company_B,3
62,Seeker_B,Company_C,False,False,Company_C,5
62,Seeker_C,Company_A,False,False,Company_A,4
62,Seeker_D,Company_D,False,False,Company_D,1
62,Seeker_E,Company_E,False,False,Company_E,2
63,Seeker_A,Company_A,False,False,Company_A,2
63,Seeker_B,Company_B,False,False,Company_B,3
63,Seeker_C,Unmatched,False,False,Unmatched,-
63,Seeker_D,Company_D,False,False,Company_D,1
63,Seeker_E,Company_E,False,False,Company_E,2
64,Seeker_A,Unmatched,False,False,Unmatched,-
64,Seeker_B,Unmatched,False,False,Unmatched,-
64,Seeker_C,Unmatched,False,False,Unmatched,-
64,Seeker_D,Unmatched,False,False,Unmatched,-
64,Seeker_E,Unmatched,False,False,Unmatched,-
65,Seeker_A,Unmatched,False,False,Unmatched,-
65,Seeker_B,Unmatched,False,False,Unmatched,-
65,Seeker_C,Unmatched,False,False,Unmatched,-
65,Seeker_D,Unmatched,False,False,Unmatched,-
65,Seeker_E,Unmatched,False,False,Unmatched,-
66,Seeker_A,Unmatched,False,False,Unmatched,-
66,Seeker_B,Unmatched,False,False,Unmatched,-
66,Seeker_C,Unmatched,False,False,Unmatched,-
66,Seeker_D,Unmatched,False,False,Unmatched,-
66,Seeker_E,Unmatched,False,False,Unmatched,-
67,Seeker_A,Unmatched,False,False,Unmatched,-
67,Seeker_B,Unmatched,False,False,Unmatched,-
67,Seeker_C,Unmatched,False,False,Unmatched,-
67,Seeker_D,Unmatched,False,False,Unmatched,-
67,Seeker_E,Unmatched,False,False,Unmatched,-
68,Seeker_A,Unmatched,False,False,Unmatched,-
68,Seeker_B,Unmatched,False,False,Unmatched,-
68,Seeker_C,Unmatched,False,False,Unmatched,-
68,Seeker_D,Unmatched,False,False,Unmatched,-
68,Seeker_E,Unmatched,False,False,Unmatched,-
69,Seeker_A,Unmatched,False,False,Unmatched,-
69,Seeker_B,Unmatched,False,False,Unmatched,-
69,Seeker_C,Unmatched,False,False,Unmatched,-
69,Seeker_D,Unmatched,False,False,Unmatched,-
69,Seeker_E,Unmatched,False,False,Unmatched,-
70,Seeker_A,Unmatched,False,False,Unmatched,-
70,Seeker_B,Unmatched,False,False,Unmatched,-
70,Seeker_C,Unmatched,False,False,Unmatched,-
70,Seeker_D,Unmatched,False,False,Unmatched,-
70,Seeker_E,Unmatched,False,False,Unmatched,-
71,Seeker_A,Unmatched,False,False,Unmatched,-
71,Seeker_B,Unmatched,False,False,Unmatched,-
71,Seeker_C,Unmatched,False,False,Unmatched,-
71,Seeker_D,Unmatched,False,False,Unmatched,-
71,Seeker_E,Unmatched,False,False,Unmatched,-
72,Seeker_A,Unmatched,False,False,Unmatched,-
72,Seeker_B,Unmatched,False,False,Unmatched,-
72,Seeker_C,Unmatched,False,False,Unmatched,-
72,Seeker_D,Unmatched,False,False,Unmatched,-
72,Seeker_E,Unmatched,False,False,Unmatched,-
73,Seeker_A,Unmatched,False,False,Unmatched,-
73,Seeker_B,Unmatched,False,False,Unmatched,-
73,Seeker_C,Unmatched,False,False,Unmatched,-
73,Seeker_D,Unmatched,False,False,Unmatched,-
73,Seeker_E,Unmatched,False,False,Unmatched,-
74,Seeker_A,Unmatched,False,False,Unmatched,-
74,Seeker_B,Unmatched,False,False,Unmatched,-
74,Seeker_C,Unmatched,False,False,Unmatched,-
74,Seeker_D,Unmatched,False,False,Unmatched,-
74,Seeker_E,Unmatched,False,False,Unmatched,-
75,Seeker_A,Unmatched,False,False,Unmatched,-
75,Seeker_B,Unmatched,False,False,Unmatched,-
75,Seeker_C,Unmatched,False,False,Unmatched,-
75,Seeker_D,Unmatched,False,False,Unmatched,-
75,Seeker_E,Unmatched,False,False,Unmatched,-
76,Seeker_A,Unmatched,False,False,Unmatched,-
76,Seeker_B,Unmatched,False,False,Unmatched,-
76,Seeker_C,Unmatched,False,False,Unmatched,-
76,Seeker_D,Unmatched,False,False,Unmatched,-
76,Seeker_E,Unmatched,False,False,Unmatched,-
77,Seeker_A,Unmatched,False,False,Unmatched,-
77,Seeker_B,Unmatched,False,False,Unmatched,-
77,Seeker_C,Unmatched,False,False,Unmatched,-
77,Seeker_D,Unmatched,False,False,Unmatched,-
77,Seeker_E,Unmatched,False,False,Unmatched,-
78,Seeker_A,Unmatched,False,False,Unmatched,-
78,Seeker_B,Unmatched,False,False,Unmatched,-
78,Seeker_C,Unmatched,False,False,Unmatched,-
78,Seeker_D,Unmatched,False,False,Unmatched,-
78,Seeker_E,Unmatched,False,False,Unmatched,-
79,Seeker_A,Unmatched,False,False,Unmatched,-
79,Seeker_B,Unmatched,False,False,Unmatched,-
79,Seeker_C,Unmatched,False,False,Unmatched,-
79,Seeker_D,Unmatched,False,False,Unmatched,-
79,Seeker_E,Unmatched,False,False,Unmatched,-
80,Seeker_A,Unmatched,False,False,Unmatched,-
80,Seeker_B,Unmatched,False,False,Unmatched,-
80,Seeker_C,Unmatched,False,False,Unmatched,-
80,Seeker_D,Unmatched,False,False,Unmatched,-
80,Seeker_E,Unmatched,False,False,Unmatched,-
81,Seeker_A,Unmatched,False,False,Unmatched,-
81,Seeker_B,Unmatched,False,False,Unmatched,-
81,Seeker_C,Unmatched,False,False,Unmatched,-
81,Seeker_D,Unmatched,False,False,Unmatched,-
81,Seeker_E,Unmatched,False,False,Unmatched,-
82,Seeker_A,Unmatched,False,False,Unmatched,-
82,Seeker_B,Unmatched,False,False,Unmatched,-
82,Seeker_C,Unmatched,False,False,Unmatched,-
82,Seeker_D,Unmatched,False,False,Unmatched,-
82,Seeker_E,Unmatched,False,False,Unmatched,-
83,Seeker_A,Unmatched,False,False,Unmatched,-
83,Seeker_B,Unmatched,False,False,Unmatched,-
83,Seeker_C,Unmatched,False,False,Unmatched,-
83,Seeker_D,Unmatched,False,False,Unmatched,-
83,Seeker_E,Unmatched,False,False,Unmatched,-
84,Seeker_A,Unmatched,False,False,Unmatched,-
84,Seeker_B,Unmatched,False,False,Unmatched,-
84,Seeker_C,Unmatched,False,False,Unmatched,-
84,Seeker_D,Unmatched,False,False,Unmatched,-
84,Seeker_E,Unmatched,False,False,Unmatched,-
85,Seeker_A,Unmatched,False,False,Unmatched,-
85,Seeker_B,Unmatched,False,False,Unmatched,-
85,Seeker_C,Unmatched,False,False,Unmatched,-
85,Seeker_D,Unmatched,False,False,Unmatched,-
85,Seeker_E,Unmatched,False,False,Unmatched,-
86,Seeker_A,Unmatched,False,False,Unmatched,-
86,Seeker_B,Unmatched,False,False,Unmatched,-
86,Seeker_C,Unmatched,False,False,Unmatched,-
86,Seeker_D,Unmatched,False,False,Unmatched,-
86,Seeker_E,Unmatched,False,False,Unmatched,-
87,Seeker_A,Unmatched,False,False,Unmatched,-
87,Seeker_B,Unmatched,False,False,Unmatched,-
87,Seeker_C,Unmatched,False,False,Unmatched,-
87,Seeker_D,Unmatched,False,False,Unmatched,-
87,Seeker_E,Unmatched,False,False,Unmatched,-
88,Seeker_A,Unmatched,False,False,Unmatched,-
88,Seeker_B,Unmatched,False,False,Unmatched,-
88,Seeker_C,Unmatched,False,False,Unmatched,-
88,Seeker_D,Unmatched,False,False,Unmatched,-
88,Seeker_E,Unmatched,False,False,Unmatched,-
89,Seeker_A,Unmatched,False,False,Unmatched,-
89,Seeker_B,Unmatched,False,False,Unmatched,-
89,Seeker_C,Unmatched,False,False,Unmatched,-
89,Seeker_D,Unmatched,False,False,Unmatched,-
89,Seeker_E,Unmatched,False,False,Unmatched,-
90,Seeker_A,Unmatched,False,False,Unmatched,-
90,Seeker_B,Unmatched,False,False,Unmatched,-
90,Seeker_C,Unmatched,False,False,Unmatched,-
90,Seeker_D,Unmatched,False,False,Unmatched,-
90,Seeker_E,Unmatched,False,False,Unmatched,-
91,Seeker_A,Unmatched,False,False,Unmatched,-
91,Seeker_B,Unmatched,False,False,Unmatched,-
91,Seeker_C,Unmatched,False,False,Unmatched,-
91,Seeker_D,Unmatched,False,False,Unmatched,-
91,Seeker_E,Unmatched,False,False,Unmatched,-
92,Seeker_A,Unmatched,False,False,Unmatched,-
92,Seeker_B,Unmatched,False,False,Unmatched,-
92,Seeker_C,Unmatched,False,False,Unmatched,-
92,Seeker_D,Unmatched,False,False,Unmatched,-
92,Seeker_E,Unmatched,False,False,Unmatched,-
93,Seeker_A,Unmatched,False,False,Unmatched,-
93,Seeker_B,Unmatched,False,False,Unmatched,-
93,Seeker_C,Unmatched,False,False,Unmatched,-
93,Seeker_D,Unmatched,False,False,Unmatched,-
93,Seeker_E,Unmatched,False,False,Unmatched,-
94,Seeker_A,Unmatched,False,False,Unmatched,-
94,Seeker_B,Unmatched,False,False,Unmatched,-
94,Seeker_C,Unmatched,False,False,Unmatched,-
94,Seeker_D,Unmatched,False,False,Unmatched,-
94,Seeker_E,Unmatched,False,False,Unmatched,-
95,Seeker_A,Unmatched,False,False,Unmatched,-
95,Seeker_B,Unmatched,False,False,Unmatched,-
95,Seeker_C,Unmatched,False,False,Unmatched,-
95,Seeker_D,Unmatched,False,False,Unmatched,-
95,Seeker_E,Unmatched,False,False,Unmatched,-
96,Seeker_A,Unmatched,False,False,Unmatched,-
96,Seeker_B,Unmatched,False,False,Unmatched,-
96,Seeker_C,Unmatched,False,False,Unmatched,-
96,Seeker_D,Unmatched,False,False,Unmatched,-
96,Seeker_E,Unmatched,False,False,Unmatched,-
97,Seeker_A,Unmatched,False,False,Unmatched,-
97,Seeker_B,Unmatched,False,False,Unmatched,-
97,Seeker_C,Unmatched,False,False,Unmatched,-
97,Seeker_D,Unmatched,False,False,Unmatched,-
97,Seeker_E,Unmatched,False,False,Unmatched,-
98,Seeker_A,Unmatched,False,False,Unmatched,-
98,Seeker_B,Unmatched,False,False,Unmatched,-
98,Seeker_C,Unmatched,False,False,Unmatched,-
98,Seeker_D,Unmatched,False,False,Unmatched,-
98,Seeker_E,Unmatched,False,False,Unmatched,-
99,Seeker_A,Unmatched,False,False,Unmatched,-
99,Seeker_B,Unmatched,False,False,Unmatched,-
99,Seeker_C,Unmatched,False,False,Unmatched,-
99,Seeker_D,Unmatched,False,False,Unmatched,-
99,Seeker_E,Unmatched,False,False,Unmatched,-
100,Seeker_A,Unmatched,False,False,Unmatched,-
100,Seeker_B,Unmatched,False,False,Unmatched,-
100,Seeker_C,Unmatched,False,False,Unmatched,-
100,Seeker_D,Unmatched,False,False,Unmatched,-
100,Seeker_E,Unmatched,False,False,Unmatched,-
